filename,model,prefix,year,month,day,hour,min,sec,date,plane,wind,rain,biophony,silence
S4A03544_20181230_031500.wav,SM467,S4A03544,2018,12,30,3,15,0,12/30/2018 3:15,0,0,0,0,1
S4A03544_20181231_051500.wav,SM468,S4A03544,2018,12,31,5,15,0,12/31/2018 5:15,1,0,0,0,0
S4A03544_20190102_111500.wav,SM469,S4A03544,2019,1,2,11,15,0,1/2/2019 11:15,1,0,0,0,0
S4A03544_20190103_011500.wav,SM470,S4A03544,2019,1,3,1,15,0,1/3/2019 1:15,1,0,0,0,0
S4A03544_20190103_140000.wav,SM471,S4A03544,2019,1,3,14,0,0,1/3/2019 14:00,1,1,0,1,0
S4A03544_20190106_010000.wav,SM472,S4A03544,2019,1,6,1,0,0,1/6/2019 1:00,0,0,0,0,1
S4A03544_20190106_164500.wav,SM473,S4A03544,2019,1,6,16,45,0,1/6/2019 16:45,1,1,0,1,0
S4A03544_20190106_184500.wav,SM474,S4A03544,2019,1,6,18,45,0,1/6/2019 18:45,1,1,0,0,0
S4A03544_20190107_170000.wav,SM475,S4A03544,2019,1,7,17,0,0,1/7/2019 17:00,1,0,0,0,0
S4A03544_20190107_184500.wav,SM476,S4A03544,2019,1,7,18,45,0,1/7/2019 18:45,1,0,0,0,0
S4A03544_20190108_074500.wav,SM477,S4A03544,2019,1,8,7,45,0,1/8/2019 7:45,1,1,1,0,0
S4A03544_20190108_163000.wav,SM478,S4A03544,2019,1,8,16,30,0,1/8/2019 16:30,1,0,0,1,0
S4A03544_20190109_044500.wav,SM479,S4A03544,2019,1,9,4,45,0,1/9/2019 4:45,1,1,1,0,0
S4A03544_20190109_150000.wav,SM480,S4A03544,2019,1,9,15,0,0,1/9/2019 15:00,1,1,0,1,0
S4A03544_20190109_174500.wav,SM481,S4A03544,2019,1,9,17,45,0,1/9/2019 17:45,1,1,0,0,0
S4A03544_20190112_080000.wav,SM482,S4A03544,2019,1,12,8,0,0,1/12/2019 8:00,1,0,0,0,0
S4A03544_20190112_081500.wav,SM483,S4A03544,2019,1,12,8,15,0,1/12/2019 8:15,1,0,0,0,0
S4A03544_20190112_200000.wav,SM484,S4A03544,2019,1,12,20,0,0,1/12/2019 20:00,1,0,0,0,0
S4A03544_20190114_014500.wav,SM485,S4A03544,2019,1,14,1,45,0,1/14/2019 1:45,1,1,1,0,0
S4A03544_20190114_080000.wav,SM486,S4A03544,2019,1,14,8,0,0,1/14/2019 8:00,1,1,1,0,0
S4A03544_20190115_093000.wav,SM487,S4A03544,2019,1,15,9,30,0,1/15/2019 9:30,1,0,0,1,0
S4A03544_20190115_140000.wav,SM488,S4A03544,2019,1,15,14,0,0,1/15/2019 14:00,1,0,0,1,0
S4A03544_20190117_091500.wav,SM489,S4A03544,2019,1,17,9,15,0,1/17/2019 9:15,1,1,1,0,0
S4A03544_20190119_064500.wav,SM490,S4A03544,2019,1,19,6,45,0,1/19/2019 6:45,1,0,0,0,0
S4A03544_20190119_134500.wav,SM491,S4A03544,2019,1,19,13,45,0,1/19/2019 13:45,1,0,0,1,0
S4A03544_20190120_023000.wav,SM492,S4A03544,2019,1,20,2,30,0,1/20/2019 2:30,1,0,0,0,0
S4A03544_20190121_133000.wav,SM493,S4A03544,2019,1,21,13,30,0,1/21/2019 13:30,1,0,0,1,0
S4A03544_20190126_120000.wav,SM494,S4A03544,2019,1,26,12,0,0,1/26/2019 12:00,1,0,0,1,0
S4A03544_20190128_081500.wav,SM495,S4A03544,2019,1,28,8,15,0,1/28/2019 8:15,1,0,0,0,0
S4A03544_20190130_041500.wav,SM496,S4A03544,2019,1,30,4,15,0,1/30/2019 4:15,1,1,1,0,0
S4A03544_20190131_051500.wav,SM497,S4A03544,2019,1,31,5,15,0,1/31/2019 5:15,1,1,0,0,0
S4A03544_20190131_061500.wav,SM498,S4A03544,2019,1,31,6,15,0,1/31/2019 6:15,1,1,0,0,0
S4A03544_20190131_134500.wav,SM499,S4A03544,2019,1,31,13,45,0,1/31/2019 13:45,1,1,0,1,0
S4A03544_20190131_211500.wav,SM500,S4A03544,2019,1,31,21,15,0,1/31/2019 21:15,1,1,1,0,0
S4A03544_20190203_080000.wav,SM501,S4A03544,2019,2,3,8,0,0,2/3/2019 8:00,1,0,1,0,0
S4A03544_20190204_060000.wav,SM502,S4A03544,2019,2,4,6,0,0,2/4/2019 6:00,0,1,0,0,0
S4A03544_20190205_054500.wav,SM503,S4A03544,2019,2,5,5,45,0,2/5/2019 5:45,0,0,0,0,1
S4A03544_20190206_001500.wav,SM504,S4A03544,2019,2,6,0,15,0,2/6/2019 0:15,0,0,0,0,0
S4A03544_20190206_054500.wav,SM505,S4A03544,2019,2,6,5,45,0,2/6/2019 5:45,1,0,0,0,0
S4A03544_20190206_204500.wav,SM506,S4A03544,2019,2,6,20,45,0,2/6/2019 20:45,1,0,0,0,0
S4A03544_20190207_074500.wav,SM507,S4A03544,2019,2,7,7,45,0,2/7/2019 7:45,1,1,1,0,0
S4A03544_20190207_121500.wav,SM508,S4A03544,2019,2,7,12,15,0,2/7/2019 12:15,1,1,1,0,0
S4A03544_20190208_154500.wav,SM509,S4A03544,2019,2,8,15,45,0,2/8/2019 15:45,1,0,1,0,0
S4A03544_20190213_074500.wav,SM510,S4A03544,2019,2,13,7,45,0,2/13/2019 7:45,1,1,0,0,0
S4A03544_20190215_061500.wav,SM511,S4A03544,2019,2,15,6,15,0,2/15/2019 6:15,1,0,0,0,0
S4A03544_20190216_001500.wav,SM512,S4A03544,2019,2,16,0,15,0,2/16/2019 0:15,0,0,0,0,1
S4A03544_20190217_180000.wav,SM513,S4A03544,2019,2,17,18,0,0,2/17/2019 18:00,1,0,0,1,0
S4A03544_20190218_100000.wav,SM514,S4A03544,2019,2,18,10,0,0,2/18/2019 10:00,1,1,0,1,0
S4A03544_20190218_153000.wav,SM515,S4A03544,2019,2,18,15,30,0,2/18/2019 15:30,1,1,0,1,0
S4A03544_20190218_231500.wav,SM516,S4A03544,2019,2,18,23,15,0,2/18/2019 23:15,1,1,0,0,0
S4A03544_20190219_061500.wav,SM517,S4A03544,2019,2,19,6,15,0,2/19/2019 6:15,1,0,0,0,0
S4A03544_20190219_174500.wav,SM518,S4A03544,2019,2,19,17,45,0,2/19/2019 17:45,1,0,0,1,0
S4A03544_20190220_024500.wav,SM519,S4A03544,2019,2,20,2,45,0,2/20/2019 2:45,0,0,0,0,1
S4A03544_20190221_151500.wav,SM520,S4A03544,2019,2,21,15,15,0,2/21/2019 15:15,1,1,0,1,0
S4A03544_20190222_071500.wav,SM521,S4A03544,2019,2,22,7,15,0,2/22/2019 7:15,1,1,0,0,0
S4A03544_20190224_033000.wav,SM522,S4A03544,2019,2,24,3,30,0,2/24/2019 3:30,0,1,0,0,0
S4A03544_20190224_060000.wav,SM523,S4A03544,2019,2,24,6,0,0,2/24/2019 6:00,1,0,0,0,0
S4A03544_20190224_104500.wav,SM524,S4A03544,2019,2,24,10,45,0,2/24/2019 10:45,1,0,0,1,0
S4A03544_20190225_053000.wav,SM525,S4A03544,2019,2,25,5,30,0,2/25/2019 5:30,1,0,0,0,0
S4A03544_20190225_181500.wav,SM526,S4A03544,2019,2,25,18,15,0,2/25/2019 18:15,1,0,0,1,0
S4A03544_20190225_230000.wav,SM527,S4A03544,2019,2,25,23,0,0,2/25/2019 23:00,1,1,0,0,0
S4A03544_20190226_091500.wav,SM528,S4A03544,2019,2,26,9,15,0,2/26/2019 9:15,1,0,0,1,0
S4A03544_20190227_053000.wav,SM529,S4A03544,2019,2,27,5,30,0,2/27/2019 5:30,1,0,0,0,0
S4A03544_20190227_190000.wav,SM530,S4A03544,2019,2,27,19,0,0,2/27/2019 19:00,1,0,0,1,0
S4A03544_20190303_104500.wav,SM531,S4A03544,2019,3,3,10,45,0,3/3/2019 10:45,1,1,1,1,0
S4A03544_20190305_013000.wav,SM532,S4A03544,2019,3,5,1,30,0,3/5/2019 1:30,1,1,0,0,0
S4A03544_20190305_181500.wav,SM533,S4A03544,2019,3,5,18,15,0,3/5/2019 18:15,1,1,0,0,0
S4A03544_20190306_141500.wav,SM534,S4A03544,2019,3,6,14,15,0,3/6/2019 14:15,1,1,0,0,0
S4A03544_20190307_003000.wav,SM535,S4A03544,2019,3,7,0,30,0,3/7/2019 0:30,1,1,0,0,0
S4A03544_20190308_031500.wav,SM536,S4A03544,2019,3,8,3,15,0,3/8/2019 3:15,1,1,1,0,0
S4A03544_20190309_171500.wav,SM537,S4A03544,2019,3,9,17,15,0,3/9/2019 17:15,1,1,1,1,0
S4A03544_20190310_224500.wav,SM538,S4A03544,2019,3,10,22,45,0,3/10/2019 22:45,1,1,1,0,0
S4A03544_20190314_031500.wav,SM539,S4A03544,2019,3,14,3,15,0,3/14/2019 3:15,0,1,0,0,0
S4A03544_20190314_061500.wav,SM540,S4A03544,2019,3,14,6,15,0,3/14/2019 6:15,1,1,0,0,0
S4A03544_20190315_010000.wav,SM541,S4A03544,2019,3,15,1,0,0,3/15/2019 1:00,1,1,1,0,0
S4A03544_20190315_134500.wav,SM542,S4A03544,2019,3,15,13,45,0,3/15/2019 13:45,1,1,1,0,0
S4A03544_20190315_174500.wav,SM543,S4A03544,2019,3,15,17,45,0,3/15/2019 17:45,1,0,1,1,0
S4A03544_20190315_221500.wav,SM544,S4A03544,2019,3,15,22,15,0,3/15/2019 22:15,1,1,1,1,0
S4A03544_20190316_160000.wav,SM545,S4A03544,2019,3,16,16,0,0,3/16/2019 16:00,1,1,0,1,0
S4A03544_20190317_154500.wav,SM546,S4A03544,2019,3,17,15,45,0,3/17/2019 15:45,1,1,1,1,0
S4A03544_20190317_191500.wav,SM547,S4A03544,2019,3,17,19,15,0,3/17/2019 19:15,1,1,0,0,0
S4A03544_20190319_220000.wav,SM548,S4A03544,2019,3,19,22,0,0,3/19/2019 22:00,1,0,0,0,0
S4A03544_20190320_030000.wav,SM549,S4A03544,2019,3,20,3,0,0,3/20/2019 3:00,1,1,1,0,0
S4A03544_20190321_060000.wav,SM550,S4A03544,2019,3,21,6,0,0,3/21/2019 6:00,1,0,0,0,0
S4A03544_20190321_124500.wav,SM551,S4A03544,2019,3,21,12,45,0,3/21/2019 12:45,1,0,0,1,0
S4A03544_20190322_024500.wav,SM552,S4A03544,2019,3,22,2,45,0,3/22/2019 2:45,1,0,0,0,0
S4A03544_20190322_124500.wav,SM553,S4A03544,2019,3,22,12,45,0,3/22/2019 12:45,1,1,0,1,0
S4A03544_20190322_214500.wav,SM554,S4A03544,2019,3,22,21,45,0,3/22/2019 21:45,1,0,0,0,0
S4A03544_20190323_193000.wav,SM555,S4A03544,2019,3,23,19,30,0,3/23/2019 19:30,1,0,0,1,0
S4A03544_20190324_003000.wav,SM556,S4A03544,2019,3,24,0,30,0,3/24/2019 0:30,0,0,0,1,0
S4A03544_20190329_123000.wav,SM557,S4A03544,2019,3,29,12,30,0,3/29/2019 12:30,1,1,0,1,0
S4A03544_20190330_021500.wav,SM558,S4A03544,2019,3,30,2,15,0,3/30/2019 2:15,0,0,0,0,1
S4A03544_20190330_180000.wav,SM559,S4A03544,2019,3,30,18,0,0,3/30/2019 18:00,1,0,0,1,0
S4A03544_20190330_181500.wav,SM560,S4A03544,2019,3,30,18,15,0,3/30/2019 18:15,0,0,0,1,0
S4A03544_20190331_200000.wav,SM561,S4A03544,2019,3,31,20,0,0,3/31/2019 20:00,1,0,0,1,0
S4A03544_20190401_000000.wav,SM562,S4A03544,2019,4,1,0,0,0,4/1/2019 0:00,0,0,0,0,1
S4A03544_20190402_131500.wav,SM563,S4A03544,2019,4,2,13,15,0,4/2/2019 13:15,1,1,0,1,0
S4A03544_20190403_004500.wav,SM564,S4A03544,2019,4,3,0,45,0,4/3/2019 0:45,1,1,1,0,0
S4A03544_20190405_051500.wav,SM565,S4A03544,2019,4,5,5,15,0,4/5/2019 5:15,1,0,0,0,0
S4A03544_20190406_053000.wav,SM566,S4A03544,2019,4,6,5,30,0,4/6/2019 5:30,1,1,0,0,0
S4A03544_20190406_194500.wav,SM567,S4A03544,2019,4,6,19,45,0,4/6/2019 19:45,1,0,0,1,0
S4A03544_20190407_200000.wav,SM568,S4A03544,2019,4,7,20,0,0,4/7/2019 20:00,1,0,0,1,0
S4A03544_20190407_204500.wav,SM569,S4A03544,2019,4,7,20,45,0,4/7/2019 20:45,1,0,0,0,0
S4A03544_20190408_001500.wav,SM570,S4A03544,2019,4,8,0,15,0,4/8/2019 0:15,1,0,0,0,0
S4A03544_20190414_124500.wav,SM571,S4A03544,2019,4,14,12,45,0,4/14/2019 12:45,1,0,0,1,0
S4A03544_20190415_001500.wav,SM572,S4A03544,2019,4,15,0,15,0,4/15/2019 0:15,1,1,0,0,0
S4A03544_20190415_181500.wav,SM573,S4A03544,2019,4,15,18,15,0,4/15/2019 18:15,1,0,0,1,0
S4A03544_20190416_171500.wav,SM574,S4A03544,2019,4,16,17,15,0,4/16/2019 17:15,1,1,1,0,0
S4A03544_20190418_181500.wav,SM575,S4A03544,2019,4,18,18,15,0,4/18/2019 18:15,1,0,0,1,0
S4A03544_20190419_021500.wav,SM576,S4A03544,2019,4,19,2,15,0,4/19/2019 2:15,0,0,0,0,1
S4A03544_20190419_210000.wav,SM577,S4A03544,2019,4,19,21,0,0,4/19/2019 21:00,1,0,0,1,0
S4A03544_20190423_020000.wav,SM578,S4A03544,2019,4,23,2,0,0,4/23/2019 2:00,0,1,0,0,0
S4A03544_20190423_160000.wav,SM579,S4A03544,2019,4,23,16,0,0,4/23/2019 16:00,1,0,0,1,0
S4A03544_20190425_213000.wav,SM580,S4A03544,2019,4,25,21,30,0,4/25/2019 21:30,1,0,1,0,0
S4A03544_20190502_143000.wav,SM581,S4A03544,2019,5,2,14,30,0,5/2/2019 14:30,1,1,0,1,0
S4A03544_20190502_201500.wav,SM582,S4A03544,2019,5,2,20,15,0,5/2/2019 20:15,1,1,1,1,0
S4A03544_20190503_203000.wav,SM583,S4A03544,2019,5,3,20,30,0,5/3/2019 20:30,1,0,0,1,0
S4A03544_20190503_210000.wav,SM584,S4A03544,2019,5,3,21,0,0,5/3/2019 21:00,1,0,0,1,0
S4A03544_20190503_234500.wav,SM585,S4A03544,2019,5,3,23,45,0,5/3/2019 23:45,0,0,0,1,0
S4A03544_20190505_093000.wav,SM586,S4A03544,2019,5,5,9,30,0,5/5/2019 9:30,1,1,0,0,0
S4A03544_20190505_224500.wav,SM587,S4A03544,2019,5,5,22,45,0,5/5/2019 22:45,1,1,0,0,0
S4A03544_20190506_110000.wav,SM588,S4A03544,2019,5,6,11,0,0,5/6/2019 11:00,1,1,1,1,0
S4A03544_20190507_054500.wav,SM589,S4A03544,2019,5,7,5,45,0,5/7/2019 5:45,0,0,0,1,0
S4A03544_20190509_140000.wav,SM590,S4A03544,2019,5,9,14,0,0,5/9/2019 14:00,1,1,1,1,0
S4A03544_20190509_191500.wav,SM591,S4A03544,2019,5,9,19,15,0,5/9/2019 19:15,1,1,1,1,0
S4A03544_20190511_210000.wav,SM592,S4A03544,2019,5,11,21,0,0,5/11/2019 21:00,1,0,1,1,0
S4A03544_20190513_174500.wav,SM593,S4A03544,2019,5,13,17,45,0,5/13/2019 17:45,1,1,0,1,0
S4A03544_20190514_061500.wav,SM594,S4A03544,2019,5,14,6,15,0,5/14/2019 6:15,1,1,0,1,0
S4A03544_20190515_130000.wav,SM595,S4A03544,2019,5,15,13,0,0,5/15/2019 13:00,1,1,0,1,0
S4A03544_20190515_140000.wav,SM596,S4A03544,2019,5,15,14,0,0,5/15/2019 14:00,1,1,0,1,0
S4A03544_20190515_170000.wav,SM597,S4A03544,2019,5,15,17,0,0,5/15/2019 17:00,1,1,0,0,0
S4A03544_20190516_074500.wav,SM598,S4A03544,2019,5,16,7,45,0,5/16/2019 7:45,1,1,0,1,0
S4A03544_20190519_173000.wav,SM599,S4A03544,2019,5,19,17,30,0,5/19/2019 17:30,1,0,0,1,0
S4A03544_20190522_003000.wav,SM600,S4A03544,2019,5,22,0,30,0,5/22/2019 0:30,1,0,0,0,0
S4A03544_20190524_011500.wav,SM601,S4A03544,2019,5,24,1,15,0,5/24/2019 1:15,0,0,0,0,1
S4A03544_20190525_223000.wav,SM602,S4A03544,2019,5,25,22,30,0,5/25/2019 22:30,1,0,1,0,0
S4A03544_20190526_013000.wav,SM603,S4A03544,2019,5,26,1,30,0,5/26/2019 1:30,1,0,0,0,0
S4A03544_20190526_083000.wav,SM604,S4A03544,2019,5,26,8,30,0,5/26/2019 8:30,1,0,0,1,0
S4A03544_20190526_160000.wav,SM605,S4A03544,2019,5,26,16,0,0,5/26/2019 16:00,1,0,0,1,0
S4A03544_20190527_110000.wav,SM606,S4A03544,2019,5,27,11,0,0,5/27/2019 11:00,1,0,0,1,0
S4A03544_20190529_194500.wav,SM607,S4A03544,2019,5,29,19,45,0,5/29/2019 19:45,0,1,0,1,0
S4A03544_20190530_160000.wav,SM608,S4A03544,2019,5,30,16,0,0,5/30/2019 16:00,1,0,0,1,0
S4A03544_20190530_190000.wav,SM609,S4A03544,2019,5,30,19,0,0,5/30/2019 19:00,1,1,0,1,0
S4A03544_20190531_120000.wav,SM610,S4A03544,2019,5,31,12,0,0,5/31/2019 12:00,1,1,0,1,0
S4A03544_20190603_133000.wav,SM611,S4A03544,2019,6,3,13,30,0,6/3/2019 13:30,0,1,0,0,0
S4A03544_20190603_201500.wav,SM612,S4A03544,2019,6,3,20,15,0,6/3/2019 20:15,1,0,0,1,0
S4A03544_20190604_180000.wav,SM613,S4A03544,2019,6,4,18,0,0,6/4/2019 18:00,1,1,0,1,0
S4A03544_20190605_133000.wav,SM614,S4A03544,2019,6,5,13,30,0,6/5/2019 13:30,1,0,0,1,0
S4A03544_20190608_161500.wav,SM615,S4A03544,2019,6,8,16,15,0,6/8/2019 16:15,1,0,0,1,0
S4A03544_20190609_103000.wav,SM616,S4A03544,2019,6,9,10,30,0,6/9/2019 10:30,1,1,1,1,0
S4A03544_20190610_073000.wav,SM617,S4A03544,2019,6,10,7,30,0,6/10/2019 7:30,1,0,1,1,0
S4A03544_20190610_170000.wav,SM618,S4A03544,2019,6,10,17,0,0,6/10/2019 17:00,1,0,1,1,0
S4A03544_20190611_203000.wav,SM619,S4A03544,2019,6,11,20,30,0,6/11/2019 20:30,1,0,1,1,0
S4A03544_20190614_043000.wav,SM620,S4A03544,2019,6,14,4,30,0,6/14/2019 4:30,1,0,0,1,0
S4A03544_20190615_074500.wav,SM621,S4A03544,2019,6,15,7,45,0,6/15/2019 7:45,1,0,1,1,0
S4A03544_20190615_124500.wav,SM622,S4A03544,2019,6,15,12,45,0,6/15/2019 12:45,1,0,0,1,0
S4A03544_20190615_141500.wav,SM623,S4A03544,2019,6,15,14,15,0,6/15/2019 14:15,1,0,0,1,0
S4A03544_20190616_123000.wav,SM624,S4A03544,2019,6,16,12,30,0,6/16/2019 12:30,1,0,0,1,0
S4A03544_20190616_173000.wav,SM625,S4A03544,2019,6,16,17,30,0,6/16/2019 17:30,1,0,0,1,0
S4A03544_20190617_103000.wav,SM626,S4A03544,2019,6,17,10,30,0,6/17/2019 10:30,1,1,0,1,0
S4A03544_20190618_080000.wav,SM627,S4A03544,2019,6,18,8,0,0,6/18/2019 8:00,1,0,0,1,0
S4A03544_20190619_064500.wav,SM628,S4A03544,2019,6,19,6,45,0,6/19/2019 6:45,1,1,0,1,0
S4A03544_20190621_021500.wav,SM629,S4A03544,2019,6,21,2,15,0,6/21/2019 2:15,0,0,0,0,1
S4A03544_20190621_161500.wav,SM630,S4A03544,2019,6,21,16,15,0,6/21/2019 16:15,1,0,0,1,0
S4A03544_20190621_174500.wav,SM631,S4A03544,2019,6,21,17,45,0,6/21/2019 17:45,1,0,1,1,0
S4A03544_20190623_114500.wav,SM632,S4A03544,2019,6,23,11,45,0,6/23/2019 11:45,1,1,0,1,0
S4A03544_20190625_061500.wav,SM633,S4A03544,2019,6,25,6,15,0,6/25/2019 6:15,1,0,0,1,0
S4A03544_20190625_130000.wav,SM634,S4A03544,2019,6,25,13,0,0,6/25/2019 13:00,1,1,0,1,0
S4A03544_20190627_090000.wav,SM635,S4A03544,2019,6,27,9,0,0,6/27/2019 9:00,1,1,0,1,0
S4A03544_20190627_101500.wav,SM636,S4A03544,2019,6,27,10,15,0,6/27/2019 10:15,1,0,0,1,0
S4A03544_20190629_220000.wav,SM637,S4A03544,2019,6,29,22,0,0,6/29/2019 22:00,1,0,0,1,0
S4A03544_20190630_074500.wav,SM638,S4A03544,2019,6,30,7,45,0,6/30/2019 7:45,1,1,0,1,0
S4A03544_20190701_111500.wav,SM639,S4A03544,2019,7,1,11,15,0,7/1/2019 11:15,1,1,0,1,0
S4A03544_20190701_190000.wav,SM640,S4A03544,2019,7,1,19,0,0,7/1/2019 19:00,1,1,0,1,0
S4A03544_20190701_201500.wav,SM641,S4A03544,2019,7,1,20,15,0,7/1/2019 20:15,1,0,0,1,0
S4A03998_20180713_044500.wav,SM642,S4A03998,2018,7,13,4,45,0,7/13/2018 4:45,1,0,0,0,0
S4A03998_20180717_034500.wav,SM643,S4A03998,2018,7,17,3,45,0,7/17/2018 3:45,0,0,0,0,1
S4A03998_20180717_070000.wav,SM644,S4A03998,2018,7,17,7,0,0,7/17/2018 7:00,1,0,0,1,0
S4A03998_20180717_140000.wav,SM645,S4A03998,2018,7,17,14,0,0,7/17/2018 14:00,1,1,0,1,0
S4A03998_20180718_141500.wav,SM646,S4A03998,2018,7,18,14,15,0,7/18/2018 14:15,1,1,0,1,0
S4A03998_20180718_214500.wav,SM647,S4A03998,2018,7,18,21,45,0,7/18/2018 21:45,1,0,0,1,0
S4A03998_20180719_051500.wav,SM648,S4A03998,2018,7,19,5,15,0,7/19/2018 5:15,1,0,0,0,0
S4A03998_20180719_154500.wav,SM649,S4A03998,2018,7,19,15,45,0,7/19/2018 15:45,1,0,0,1,0
S4A03998_20180721_170000.wav,SM650,S4A03998,2018,7,21,17,0,0,7/21/2018 17:00,1,0,0,1,0
S4A03998_20180723_183000.wav,SM651,S4A03998,2018,7,23,18,30,0,7/23/2018 18:30,1,1,0,1,0
S4A03998_20180724_210000.wav,SM652,S4A03998,2018,7,24,21,0,0,7/24/2018 21:00,1,0,0,1,0
S4A03998_20180726_224500.wav,SM653,S4A03998,2018,7,26,22,45,0,7/26/2018 22:45,1,0,0,1,0
S4A03998_20180727_044500.wav,SM654,S4A03998,2018,7,27,4,45,0,7/27/2018 4:45,1,0,0,0,0
S4A03998_20180730_113000.wav,SM655,S4A03998,2018,7,30,11,30,0,7/30/2018 11:30,1,1,0,1,0
S4A03998_20180731_194500.wav,SM656,S4A03998,2018,7,31,19,45,0,7/31/2018 19:45,1,1,0,1,0
S4A03895_20180801_073000.wav,SM657,S4A03895,2018,8,1,7,30,0,8/1/2018 7:30,1,0,0,1,0
S4A03895_20180801_180000.wav,SM658,S4A03895,2018,8,1,18,0,0,8/1/2018 18:00,1,0,0,1,0
S4A03895_20180802_021500.wav,SM659,S4A03895,2018,8,2,2,15,0,8/2/2018 2:15,0,0,0,0,1
S4A03895_20180803_123000.wav,SM660,S4A03895,2018,8,3,12,30,0,8/3/2018 12:30,1,1,0,1,0
S4A03895_20180804_073000.wav,SM661,S4A03895,2018,8,4,7,30,0,8/4/2018 7:30,1,0,0,1,0
S4A03895_20180805_061500.wav,SM662,S4A03895,2018,8,5,6,15,0,8/5/2018 6:15,1,0,0,1,0
S4A03895_20180806_161500.wav,SM663,S4A03895,2018,8,6,16,15,0,8/6/2018 16:15,1,0,1,1,0
S4A03895_20180808_021500.wav,SM664,S4A03895,2018,8,8,2,15,0,8/8/2018 2:15,0,1,0,0,0
S4A03895_20180809_061500.wav,SM665,S4A03895,2018,8,9,6,15,0,8/9/2018 6:15,1,1,0,1,0
S4A03895_20180810_144500.wav,SM666,S4A03895,2018,8,10,14,45,0,8/10/2018 14:45,1,1,0,1,0
S4A03895_20180810_170000.wav,SM667,S4A03895,2018,8,10,17,0,0,8/10/2018 17:00,1,0,0,1,0
S4A03895_20180812_061500.wav,SM668,S4A03895,2018,8,12,6,15,0,8/12/2018 6:15,1,0,0,1,0
S4A03895_20180813_131500.wav,SM669,S4A03895,2018,8,13,13,15,0,8/13/2018 13:15,1,1,1,1,0
S4A03895_20180814_011500.wav,SM670,S4A03895,2018,8,14,1,15,0,8/14/2018 1:15,0,0,1,0,0
S4A03895_20180814_203000.wav,SM671,S4A03895,2018,8,14,20,30,0,8/14/2018 20:30,1,0,0,1,0
S4A03895_20180815_203000.wav,SM672,S4A03895,2018,8,15,20,30,0,8/15/2018 20:30,1,0,0,1,0
S4A03895_20180816_133000.wav,SM673,S4A03895,2018,8,16,13,30,0,8/16/2018 13:30,1,0,0,1,0
S4A03895_20180817_190000.wav,SM674,S4A03895,2018,8,17,19,0,0,8/17/2018 19:00,1,0,0,1,0
S4A03895_20180817_233000.wav,SM675,S4A03895,2018,8,17,23,30,0,8/17/2018 23:30,1,0,0,0,0
S4A03895_20180818_040000.wav,SM676,S4A03895,2018,8,18,4,0,0,8/18/2018 4:00,1,0,0,0,0
S4A03895_20180818_120000.wav,SM677,S4A03895,2018,8,18,12,0,0,8/18/2018 12:00,1,0,0,1,0
S4A03895_20180818_183000.wav,SM678,S4A03895,2018,8,18,18,30,0,8/18/2018 18:30,1,0,0,1,0
S4A03895_20180819_073000.wav,SM679,S4A03895,2018,8,19,7,30,0,8/19/2018 7:30,1,0,0,1,0
S4A03895_20180819_170000.wav,SM680,S4A03895,2018,8,19,17,0,0,8/19/2018 17:00,1,0,0,1,0
S4A03895_20180820_151500.wav,SM681,S4A03895,2018,8,20,15,15,0,8/20/2018 15:15,1,0,0,1,0
S4A03895_20180821_153000.wav,SM682,S4A03895,2018,8,21,15,30,0,8/21/2018 15:30,1,0,0,1,0
S4A03895_20180823_214500.wav,SM683,S4A03895,2018,8,23,21,45,0,8/23/2018 21:45,1,0,1,0,0
S4A03895_20180824_113000.wav,SM684,S4A03895,2018,8,24,11,30,0,8/24/2018 11:30,1,0,0,1,0
S4A03895_20180825_143000.wav,SM685,S4A03895,2018,8,25,14,30,0,8/25/2018 14:30,1,1,0,1,0
S4A03895_20180827_070000.wav,SM686,S4A03895,2018,8,27,7,0,0,8/27/2018 7:00,1,0,0,1,0
S4A03895_20180830_093000.wav,SM687,S4A03895,2018,8,30,9,30,0,8/30/2018 9:30,1,0,1,1,0
S4A03895_20180830_170000.wav,SM688,S4A03895,2018,8,30,17,0,0,8/30/2018 17:00,1,0,0,1,0
S4A03895_20180831_011500.wav,SM689,S4A03895,2018,8,31,1,15,0,8/31/2018 1:15,0,0,0,0,0
S4A03895_20180901_081500.wav,SM690,S4A03895,2018,9,1,8,15,0,9/1/2018 8:15,1,0,0,1,0
S4A03895_20180903_043000.wav,SM691,S4A03895,2018,9,3,4,30,0,9/3/2018 4:30,1,0,0,0,0
S4A03895_20180903_160000.wav,SM692,S4A03895,2018,9,3,16,0,0,9/3/2018 16:00,1,0,0,1,0
S4A03895_20180904_104500.wav,SM693,S4A03895,2018,9,4,10,45,0,9/4/2018 10:45,1,0,0,1,0
S4A03895_20180905_050000.wav,SM694,S4A03895,2018,9,5,5,0,0,9/5/2018 5:00,1,0,0,0,0
S4A03895_20180905_133000.wav,SM695,S4A03895,2018,9,5,13,30,0,9/5/2018 13:30,1,0,0,1,0
S4A03895_20180907_023000.wav,SM696,S4A03895,2018,9,7,2,30,0,9/7/2018 2:30,0,0,1,0,0
S4A03895_20180907_220000.wav,SM697,S4A03895,2018,9,7,22,0,0,9/7/2018 22:00,1,0,0,0,0
S4A03895_20180910_081500.wav,SM698,S4A03895,2018,9,10,8,15,0,9/10/2018 8:15,1,0,0,1,0
